,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
20403,35,services,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20404,35,services,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20405,35,services,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20406,33,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20407,31,unemployed,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20408,30,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20409,33,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20410,52,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20411,40,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20412,40,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20414,40,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20416,45,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20417,45,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20418,42,admin.,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20419,34,management,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20420,49,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20421,37,technician,married,professional.course,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20422,48,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20423,39,admin.,married,high.school,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20424,59,technician,married,professional.course,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20426,33,technician,single,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20427,51,management,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20428,31,unemployed,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20429,29,technician,single,professional.course,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20431,31,technician,married,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20432,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20434,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20435,50,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20436,50,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20437,31,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20438,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20440,31,unemployed,single,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20442,51,admin.,divorced,professional.course,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20443,35,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20444,32,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20445,34,services,married,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20446,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20447,35,technician,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20448,32,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20450,32,technician,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20451,35,technician,single,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20454,32,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20456,36,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20458,39,technician,divorced,professional.course,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20459,38,technician,married,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20460,32,technician,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20461,34,technician,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20462,38,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20463,33,technician,married,professional.course,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20464,41,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20465,41,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20466,54,admin.,married,high.school,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20468,47,blue-collar,married,basic.6y,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20469,47,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20470,48,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20471,48,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20473,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20474,36,management,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20476,40,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20477,31,self-employed,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20480,30,technician,single,university.degree,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20481,48,admin.,married,basic.9y,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20482,48,admin.,married,basic.9y,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20483,53,management,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20486,35,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20487,33,technician,married,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20489,49,management,married,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20490,31,technician,single,high.school,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20491,36,technician,single,professional.course,no,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20492,33,admin.,married,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20494,48,admin.,married,university.degree,no,yes,no,telephone,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20496,35,unemployed,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20497,46,admin.,divorced,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20498,32,technician,married,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20499,37,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20500,33,technician,married,professional.course,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20502,39,self-employed,married,basic.9y,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20503,32,technician,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20505,45,admin.,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20506,35,management,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20507,35,self-employed,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20508,32,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20509,35,management,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20511,35,management,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20514,33,admin.,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20515,32,technician,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20516,42,admin.,single,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20517,42,technician,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20518,29,management,married,university.degree,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20521,53,admin.,married,basic.9y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20522,32,technician,single,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20523,46,services,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20524,32,technician,single,professional.course,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20525,50,admin.,married,university.degree,no,yes,no,cellular,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20526,31,technician,single,high.school,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20527,32,technician,single,university.degree,no,no,no,cellular,aug,tue,12,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20528,44,management,married,basic.9y,no,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20529,32,technician,single,university.degree,no,no,yes,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20530,41,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20531,41,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20532,49,retired,divorced,professional.course,no,yes,yes,telephone,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20533,36,admin.,single,university.degree,no,yes,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20534,41,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20535,35,technician,single,university.degree,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20538,56,admin.,married,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20539,41,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20540,58,housemaid,married,basic.4y,no,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20544,32,admin.,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20545,38,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20546,31,housemaid,married,basic.4y,no,no,no,cellular,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20548,54,services,married,basic.4y,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20549,32,technician,single,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20550,40,management,married,university.degree,no,no,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20551,32,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20552,31,admin.,married,university.degree,no,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20554,34,technician,single,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20555,53,management,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20557,30,technician,single,professional.course,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20558,36,admin.,single,university.degree,no,no,yes,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20559,31,technician,single,university.degree,no,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20560,33,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20561,33,admin.,single,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20562,46,admin.,married,high.school,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20563,48,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20564,52,housemaid,divorced,high.school,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20565,39,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20566,52,services,married,basic.4y,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20567,31,technician,single,university.degree,no,no,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20568,32,technician,single,high.school,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20569,33,technician,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20570,57,admin.,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20571,31,housemaid,married,basic.4y,no,no,yes,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20572,45,management,married,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20573,54,admin.,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20575,38,technician,married,professional.course,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20576,44,management,married,basic.9y,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20577,33,technician,married,professional.course,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20578,34,admin.,married,high.school,no,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20579,33,technician,married,professional.course,no,yes,no,cellular,aug,tue,10,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
20580,32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20582,54,services,married,high.school,no,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20584,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20586,47,admin.,divorced,high.school,no,no,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20587,32,admin.,married,high.school,no,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20588,34,admin.,single,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20590,54,services,married,high.school,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20591,41,technician,married,professional.course,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20592,35,technician,married,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20593,41,technician,married,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20594,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20596,31,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20597,60,services,married,basic.4y,no,yes,no,telephone,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20599,56,admin.,married,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20600,32,technician,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20601,35,management,married,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20602,57,self-employed,married,basic.9y,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20606,32,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20609,33,technician,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20610,30,technician,married,high.school,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20612,44,management,married,basic.9y,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20613,46,technician,married,professional.course,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
